id_cliente,nome,cidade,idade,data_cadastro
1503,Dr. Vitor Hugo Marques,Sobradinho,24,2025-06-30
1504,Daniel Rodrigues,Sobradinho,53,2024-12-16
1505,Dr. Vitor da Costa,Ceilândia,50,2024-11-19
1506,Rhavi Novaes,Brasília,40,2023-06-11
1507,Sarah Monteiro,Brasília,30,2025-06-28
1508,Henrique Correia,Taguatinga,41,2023-11-16
1509,,Ceilândia,30,2025-01-26
1510,Sr. Leandro da Rosa,Brasília,57,2024-12-05
1511,Luna Lopes,Ceilândia,27,2023-08-28
1512,Dra. Valentina Melo,Sobradinho,29,2025-02-24
1513,Laís Rocha,Brasília,51,2026-01-01
1514,Elisa Pacheco,Gama,36,2024-03-13
1515,Raul Cavalcante,Brasília,37,2025-07-10
1516,Vitória Nascimento,Brasília,60,2023-11-17
1517,Mariana Pereira,Sobradinho,19,2023-10-15
1518,Melissa Novaes,Ceilândia,18,2024-02-29
1519,Isis Moura,Sobradinho,53,2025-08-02
1520,Sr. Danilo Montenegro,Ceilândia,55,2026-01-05
1521,Sr. Asafe Moreira,Ceilândia,21,2026-03-10
1522,Benicio Guerra,Gama,53,2024-08-16
1523,Clarice Oliveira,Sobradinho,37,2025-08-23
1524,Isabella Viana,Brasília,25,2023-12-09
1525,Ravi Caldeira,Taguatinga,38,2024-07-31
1526,Sr. Bryan Freitas,Sobradinho,46,2025-04-01
1527,Juan Azevedo,Brasília,34,2024-12-04
1528,Isabel Aparecida,Gama,27,2025-07-15
1529,Clara Aragão,Águas Claras,39,2024-11-07
1530,Raul Vargas,Sobradinho,43,2025-04-23
1531,Eduarda Almeida,Gama,42,2024-04-01
1532,Ayla Moraes,Brasília,41,2023-08-07
1533,Guilherme Câmara,Gama,57,2024-08-23
1534,Fernando Gonçalves,Águas Claras,33,2024-02-25
1535,Dr. Thales da Rosa,Ceilândia,51,2023-08-25
1536,Matteo Pires,Águas Claras,37,2025-05-03
1537,Vinícius Fernandes,Brasília,30,2024-12-12
1538,João Felipe Costela,Sobradinho,38,2024-12-04
1539,Ester Cavalcanti,Gama,56,2024-05-26
1540,Heloisa Moraes,Ceilândia,55,2024-04-08
1541,Rafaela Cardoso,Taguatinga,18,2023-06-02
1542,João Miguel Rodrigues,Sobradinho,29,2023-08-15
1543,Guilherme Sá,Taguatinga,57,2025-06-14
1544,Mariana Farias,Taguatinga,45,2023-08-02
1545,Vitória Pimenta,Taguatinga,33,2023-08-27
1546,Sr. Guilherme Sampaio,Taguatinga,41,2025-03-15
1547,Yago da Luz,Gama,44,2026-02-10
1548,Bryan Sales,Águas Claras,34,2025-08-02
1549,Lara Cardoso,Ceilândia,50,2023-11-08
1550,Maria Liz Camargo,Ceilândia,30,2023-07-12
1551,Sra. Maria Macedo,Sobradinho,27,2023-11-13
1552,Juan Melo,Gama,43,2025-11-26
1553,Henry Souza,Sobradinho,27,2024-04-09
1554,Olivia Almeida,Taguatinga,18,2025-11-09
1555,Gustavo Henrique Jesus,Brasília,56,2024-01-04
1556,Ayla Fogaça,Brasília,32,2025-12-26
1557,Benjamin Ferreira,Taguatinga,34,2024-11-16
1558,Dra. Zoe Almeida,Ceilândia,23,2025-08-19
1559,Cauê Correia,Águas Claras,36,2023-09-28
1560,Diego Silva,Sobradinho,27,2024-08-26
1561,Davi Luiz Duarte,Sobradinho,46,2026-03-24
1562,Dra. Fernanda Azevedo,Taguatinga,42,2024-09-21
1563,Sra. Eloah Silva,Sobradinho,19,2024-07-17
1564,Mateus Aragão,Taguatinga,39,2024-11-23
1565,Yago Monteiro,Brasília,39,2026-02-10
1566,Leonardo Sampaio,Águas Claras,27,2025-11-06
1567,Enzo Machado,Sobradinho,54,2023-12-21
1568,Erick Sousa,Taguatinga,29,2025-02-21
1569,Srta. Heloísa Duarte,Brasília,40,2025-10-15
1570,Marina Pastor,Ceilândia,35,2025-06-14
1571,Davi Lucca Silva,Gama,44,2026-01-27
1572,Benjamim da Rosa,Águas Claras,30,2024-05-11
1573,Giovanna Rezende,Gama,18,2026-05-10
1574,Davi Lucas Albuquerque,Sobradinho,52,2024-08-07
1575,Maria Júlia Machado,Taguatinga,49,2025-07-20
1576,Luiz Felipe Novaes,Sobradinho,35,2024-02-19
1577,Srta. Eduarda da Luz,Sobradinho,19,2024-12-22
1578,Ana Vitória Martins,Sobradinho,43,2026-04-03
1579,Lucas Gabriel da Rosa,Gama,19,2023-07-28
1580,Alexandre Silveira,Gama,50,2025-07-29
1581,Ravy Camargo,Taguatinga,38,2025-04-27
1582,Júlia Camargo,Sobradinho,51,2025-05-03
1583,Vitória Almeida,Sobradinho,44,2024-03-22
1584,Maria Helena Caldeira,Ceilândia,28,2025-10-13
1585,Diogo Sampaio,Brasília,34,2025-07-27
1586,Joana Pires,Brasília,56,2026-04-28
1587,Cecilia Abreu,Gama,51,2024-01-07
1588,Maria Júlia da Rocha,Águas Claras,48,2023-12-22
1589,Calebe Casa Grande,Taguatinga,55,2025-05-26
1590,Otávio Barros,Ceilândia,31,2025-08-13
1591,Marcela Novaes,Taguatinga,34,2024-09-19
1592,Felipe Viana,Brasília,54,2023-12-03
1593,Ana Laura Azevedo,Brasília,26,2025-03-15
1594,Gael Sampaio,Ceilândia,28,2024-06-11
1595,Enzo Vieira,Ceilândia,31,2024-09-20
1596,Vitor Pires,Gama,28,2023-10-01
1597,Juliana Monteiro,Águas Claras,56,2023-08-20
1598,João Lucas Azevedo,Sobradinho,49,2023-11-17
1599,Isaac Pereira,Taguatinga,29,2023-06-19
1600,Joaquim da Mata,Águas Claras,37,2025-04-17
1601,Maria Sophia Moura,Sobradinho,42,2024-08-26
1602,André Dias,Brasília,46,2026-04-19
1603,Sr. Enrico Azevedo,Sobradinho,49,2023-11-30
1604,Guilherme Garcia,Brasília,19,2023-12-11
1605,Rael Sales,Gama,55,2025-11-13
1606,Erick Andrade,Ceilândia,30,2024-12-04
1607,Rodrigo Lima,Taguatinga,53,2026-01-04
1608,Bianca Aragão,Ceilândia,51,2023-10-18
1609,Rodrigo Duarte,Sobradinho,46,2025-08-08
1610,Isabella Lima,Brasília,56,2025-11-09
1611,Sr. Lucca Ramos,Ceilândia,58,2023-08-17
1612,Pedro Miguel Vargas,Ceilândia,23,2024-07-12
1613,Srta. Maria Clara Viana,Gama,18,2024-08-16
1614,Hellena Moreira,Sobradinho,56,2023-10-22
1615,Maya Oliveira,Sobradinho,52,2023-07-10
1616,Luísa Barbosa,Gama,47,2024-05-23
1617,Noah Guerra,Brasília,57,2025-07-19
1618,Dr. Anthony Gabriel Almeida,Ceilândia,33,2025-02-16
1619,Lorenzo Carvalho,Taguatinga,35,2025-09-27
1620,Sr. Liam Garcia,Gama,51,2025-03-13
1621,Kevin Casa Grande,Águas Claras,58,2025-06-26
1622,Isabel Peixoto,Ceilândia,42,2024-04-10
1623,Sabrina Guerra,Taguatinga,24,2023-07-30
1624,Maria Luísa Freitas,Gama,21,2025-11-21
1625,Isis Cardoso,Sobradinho,40,2024-09-19
1626,Dom da Cunha,Águas Claras,49,2025-12-11
1627,João Pedro da Conceição,Taguatinga,29,2023-07-22
1628,Davi Borges,Sobradinho,40,2024-04-12
1629,Ana Julia Castro,Brasília,18,2024-08-06
1630,Hellena Leão,Águas Claras,49,2026-01-24
1631,Stephany da Cunha,Gama,27,2024-04-20
1632,Alícia Brito,Taguatinga,57,2025-03-10
1633,Maria Fernanda Pires,Sobradinho,47,2023-06-18
1634,Stella Rezende,Gama,47,2024-12-01
1635,Bruna Freitas,Sobradinho,42,2025-10-07
1636,Dra. Helena Cassiano,Ceilândia,18,2026-04-17
1637,Ayla da Rocha,Águas Claras,24,2025-02-22
1638,Maria Cecília Rocha,Brasília,54,2024-08-06
1639,Josué Melo,Taguatinga,19,2024-05-14
1640,Sra. Heloisa Machado,Ceilândia,47,2025-09-25
1641,Heitor Fogaça,Gama,24,2025-02-07
1642,Nathan Machado,Ceilândia,31,2024-05-11
1643,Maria Luísa Almeida,Ceilândia,30,2023-06-12
1644,Luiz Henrique Barros,Águas Claras,58,2024-03-31
1645,Marcela Almeida,Águas Claras,49,2026-05-03
1646,Luiz Miguel Rodrigues,Gama,28,2024-09-20
1647,Felipe Ferreira,Brasília,59,2023-12-04
1648,Emanuel Correia,Ceilândia,55,2025-12-28
1649,Hellena Brito,Sobradinho,40,2025-02-19
1650,Bruno Borges,Taguatinga,26,2025-06-30
1651,Rafael Nunes,Sobradinho,55,2023-06-07
1652,Maria Isis Montenegro,Brasília,34,2024-03-13
1653,Yuri Pastor,Gama,22,2025-10-01
1654,Maysa Peixoto,Gama,23,2023-05-18
1655,Dr. Vitor Pacheco,Ceilândia,39,2023-11-11
1656,Juliana Borges,Sobradinho,46,2025-05-15
1657,Bruno Santos,Ceilândia,40,2025-09-15
1658,João Vitor Montenegro,Sobradinho,55,2024-09-14
1659,Dr. Henry das Neves,Brasília,43,2024-02-26
1660,Vinícius Ferreira,Gama,56,2023-10-23
1661,Daniel Ramos,Águas Claras,36,2024-02-02
1662,Lívia Fonseca,Taguatinga,27,2025-12-02
1663,Hellena Silva,Águas Claras,30,2023-07-19
1664,Cauã Cassiano,Gama,24,2024-12-17
1665,Stephany da Cunha,Sobradinho,59,2024-11-27
1666,Maria Julia Alves,Gama,42,2023-11-05
1667,Nicole Azevedo,Águas Claras,45,2023-08-11
1668,Francisco da Rocha,Taguatinga,39,2025-03-14
1669,Ana Sophia Costa,Gama,58,2025-04-28
1670,Dr. Lucca Cavalcante,Taguatinga,41,2024-04-27
1671,Raul Araújo,Gama,33,2025-04-25
1672,Bruno Gonçalves,Águas Claras,18,2024-01-18
1673,Brenda da Luz,Taguatinga,30,2026-01-11
1674,Francisco Santos,Taguatinga,37,2023-06-16
1675,Emanuelly Teixeira,Ceilândia,60,2024-04-03
1676,Valentina das Neves,Taguatinga,40,2025-06-15
1677,Eduarda Porto,Ceilândia,30,2023-08-17
1678,Heitor Aparecida,Ceilândia,56,2025-03-25
1679,Bernardo Freitas,Gama,32,2025-01-11
1680,Jade da Cruz,Sobradinho,54,2026-01-08
1681,Pedro Melo,Brasília,19,2025-11-26
1682,Augusto Vieira,Brasília,34,2024-05-17
1683,Alícia Costela,Brasília,42,2023-05-29
1684,Pietro Pacheco,Águas Claras,27,2025-05-27
1685,Srta. Isabelly da Cruz,Águas Claras,52,2024-10-05
1686,Maria Isis Gonçalves,Taguatinga,51,2023-05-21
1687,Valentim Ramos,Brasília,28,2025-11-15
1688,Juliana Novaes,Sobradinho,50,2023-08-31
1689,Maitê Ramos,Sobradinho,45,2024-09-12
1690,Diego Correia,Brasília,49,2025-10-25
1691,Renan da Conceição,Gama,55,2023-10-28
1692,Caroline Silva,Brasília,55,2023-08-02
1693,Sr. Pedro Macedo,Ceilândia,53,2026-01-31
1694,Samuel Souza,Sobradinho,58,2024-09-21
1695,Gustavo Henrique Novaes,Taguatinga,39,2024-01-11
1696,Ísis da Mata,Águas Claras,57,2024-07-15
1697,Dr. Igor da Mota,Taguatinga,39,2024-03-21
1698,Dra. Isabelly Pacheco,Brasília,21,2025-07-18
1699,Dr. Antony Viana,Águas Claras,23,2024-01-28
1700,João Pedro Cunha,Ceilândia,35,2025-09-26
1701,Sr. João Guilherme Ramos,Gama,44,2023-11-12
1702,Manuela Siqueira,Gama,27,2025-04-08
1703,Yago Farias,Gama,52,2024-11-19
1704,Carolina Andrade,Taguatinga,28,2024-08-31
1705,Guilherme Câmara,Brasília,58,2024-05-23
1706,Luiz Otávio Marques,Brasília,38,2025-07-21
1707,Lucas Gabriel Pinto,Brasília,46,2025-02-22
1708,Renan Nunes,Sobradinho,44,2024-11-21
1709,Rhavi Vargas,Águas Claras,55,2025-01-01
1710,Ana Luiza Pastor,Águas Claras,53,2023-07-17
1711,Davi Miguel Pinto,Ceilândia,20,2023-08-01
1712,Alícia Moreira,Sobradinho,38,2025-12-28
1713,Léo Moraes,Taguatinga,34,2023-12-09
1714,Olívia da Conceição,Gama,24,2023-05-17
1715,Thomas Rocha,Ceilândia,49,2024-03-26
1716,Bianca Vasconcelos,Gama,55,2026-05-05
1717,Olivia Machado,Águas Claras,47,2024-11-14
1718,Henry Costa,Sobradinho,43,2024-09-04
1719,Olivia Campos,Águas Claras,58,2024-02-09
1720,Sabrina Cavalcante,Gama,59,2025-09-09
1721,Pedro Henrique Moura,Gama,23,2026-03-22
1722,Anna Liz Rocha,Ceilândia,37,2024-08-18
1723,João Felipe Albuquerque,Taguatinga,41,2023-09-25
1724,Natália Souza,Sobradinho,55,2023-06-03
1725,Ester Souza,Brasília,57,2025-02-12
1726,Juan Borges,Taguatinga,28,2023-09-09
1727,Heloísa Rezende,Sobradinho,50,2025-12-11
1728,Srta. Clarice Costa,Ceilândia,43,2025-09-22
1729,Ana Sophia Garcia,Brasília,23,2025-01-21
1730,Luara Lopes,Taguatinga,18,2024-02-25
1731,Dra. Ana Lívia Cavalcante,Águas Claras,38,2024-12-31
1732,Alana da Cruz,Brasília,58,2025-06-09
1733,Camila Gomes,Sobradinho,20,2025-10-29
1734,Sra. Agatha Lima,Ceilândia,31,2025-04-02
1735,Ana Luiza Azevedo,Sobradinho,46,2025-02-08
1736,Maria Luiza Souza,Brasília,31,2025-05-09
1737,Sra. Lunna Araújo,Águas Claras,60,2023-10-12
1738,Amanda Gonçalves,Águas Claras,42,2025-02-04
1739,Marcela da Cunha,Águas Claras,36,2026-04-29
1740,Gustavo Henrique Cavalcanti,Ceilândia,43,2023-12-18
1741,Danilo Novais,Gama,35,2024-12-21
1742,Dra. Joana Peixoto,Taguatinga,42,2024-06-14
1743,Luara Nogueira,Gama,57,2024-07-09
1744,José Miguel Correia,Gama,35,2026-04-11
1745,Rafaela Silveira,Gama,30,2024-10-13
1746,João Felipe Nascimento,Ceilândia,57,2025-07-17
1747,Dr. Lucas Gabriel Sales,Gama,41,2023-12-04
1748,Dr. Antony Costela,Taguatinga,20,2024-02-14
1749,Asafe Abreu,Sobradinho,56,2026-01-06
1750,Sra. Zoe Dias,Sobradinho,50,2025-11-30
1751,Alícia da Conceição,Sobradinho,58,2026-02-21
1752,Maria Cecília Monteiro,Sobradinho,18,2023-07-06
1753,Rebeca Mendonça,Águas Claras,57,2025-07-23
1754,Josué Silveira,Taguatinga,45,2025-07-01
1755,Maria Luiza Casa Grande,Gama,22,2024-02-13
1756,João Lucas Novais,Sobradinho,47,2024-10-14
1757,Dom Souza,Ceilândia,43,2023-12-10
1758,Daniel Silva,Sobradinho,54,2023-12-04
1759,Guilherme Moura,Brasília,37,2025-06-11
1760,Leonardo da Costa,Águas Claras,21,2024-04-19
1761,Théo Siqueira,Águas Claras,50,2026-02-25
1762,Dra. Gabrielly Brito,Gama,52,2024-11-04
1763,Sra. Rafaela Aparecida,Ceilândia,38,2026-05-10
1764,Vitor Gabriel Nunes,Sobradinho,37,2024-10-07
1765,Allana Campos,Sobradinho,37,2026-01-26
1766,Sr. Luiz Fernando Teixeira,Taguatinga,60,2024-04-06
1767,Luiz Miguel Pires,Ceilândia,56,2025-01-08
1768,Ian Costela,Águas Claras,54,2025-10-23
1769,Olívia Casa Grande,Ceilândia,36,2026-04-04
1770,João Lucas Martins,Ceilândia,46,2025-10-04
1771,Sr. Pedro Viana,Brasília,42,2023-12-28
1772,Benício Casa Grande,Ceilândia,47,2024-04-09
1773,Isaque Duarte,Ceilândia,30,2023-08-12
1774,Ana Liz Guerra,Águas Claras,53,2024-01-26
1775,Dr. Dom Rodrigues,Ceilândia,24,2025-11-25
1776,Vinícius Costa,Águas Claras,60,2025-10-04
1777,Lorenzo Moreira,Taguatinga,41,2025-07-16
1778,Apollo Gomes,Gama,40,2025-06-28
1779,José Miguel Santos,Brasília,53,2025-10-03
1780,Dr. Matheus Cavalcanti,Águas Claras,58,2025-03-06
1781,Melina Lopes,Águas Claras,58,2023-09-22
1782,Lavínia Peixoto,Ceilândia,42,2024-10-05
1783,Marina Brito,Gama,46,2025-10-07
1784,Lavínia da Cunha,Ceilândia,31,2024-10-16
1785,Anna Liz Oliveira,Taguatinga,22,2024-09-11
1786,Maria Helena Fernandes,Sobradinho,34,2023-11-09
1787,Sra. Emilly Pereira,Brasília,52,2025-01-18
1788,Samuel Teixeira,Brasília,35,2024-04-12
1789,Sr. Anthony Duarte,Ceilândia,21,2023-08-24
1790,Sophia Castro,Brasília,27,2025-11-17
1791,Heloisa Montenegro,Gama,51,2025-12-06
1792,Ana Nascimento,Gama,31,2024-06-24
1793,Mathias Andrade,Águas Claras,20,2023-08-25
1794,Lorenzo Nascimento,Brasília,32,2024-08-30
1795,João Pedro Borges,Brasília,42,2025-04-16
1796,Isabella Pacheco,Sobradinho,56,2024-12-19
1797,Maria Fernanda Ferreira,Gama,36,2026-03-14
1798,Noah Costela,Águas Claras,36,2024-03-14
1799,Pedro Miguel Siqueira,Ceilândia,50,2023-12-15
1800,Davi Lucca Fogaça,Taguatinga,46,2025-10-09
1801,João Guilherme Pastor,Águas Claras,37,2024-03-02
1802,Luiza Novaes,Ceilândia,49,2025-09-23
1803,Benício Guerra,Sobradinho,53,2026-01-21
1804,Lunna Rodrigues,Brasília,34,2024-11-27
1805,João Felipe Mendonça,Ceilândia,32,2025-07-06
1806,Alana Moura,Sobradinho,46,2024-05-31
1807,Sra. Liz Machado,Gama,54,2024-12-04
1808,Dr. Rhavi Mendonça,Taguatinga,27,2025-11-30
1809,Maria Luísa Vieira,Gama,51,2025-05-02
1810,Dr. Alexandre Rodrigues,Sobradinho,42,2023-09-28
1811,Sr. João Moraes,Águas Claras,56,2023-08-21
1812,Dr. Diogo das Neves,Sobradinho,32,2023-10-09
1813,Fernanda Ribeiro,Águas Claras,46,2024-02-17
1814,Otávio Porto,Ceilândia,57,2024-03-13
1815,Heloisa Fernandes,Brasília,23,2026-01-02
1816,Evelyn Rocha,Brasília,38,2026-04-27
1817,Alexia Ribeiro,Ceilândia,45,2025-03-19
1818,Aurora Casa Grande,Gama,29,2025-06-08
1819,Maria Cecília Farias,Gama,50,2024-02-22
1820,Theo Borges,Gama,41,2023-12-21
1821,Srta. Emilly Rios,Ceilândia,44,2025-09-25
1822,Eloá Carvalho,Sobradinho,49,2025-01-24
1823,Maria Eduarda Pereira,Ceilândia,29,2024-09-18
1824,Daniela Camargo,Águas Claras,35,2025-04-15
1825,Sra. Lívia Lima,Águas Claras,31,2025-11-30
1826,Emanuel Melo,Ceilândia,34,2026-04-12
1827,Dra. Isabel Ribeiro,Sobradinho,37,2026-03-22
1828,Vicente Câmara,Brasília,57,2025-12-01
1829,João Vitor Leão,Gama,46,2025-07-09
1830,Bárbara da Rocha,Águas Claras,58,2026-04-01
1831,João Felipe Sousa,Taguatinga,36,2024-04-18
1832,Dr. André Gomes,Ceilândia,34,2024-09-03
1833,Anthony Gabriel Ramos,Sobradinho,28,2025-03-22
1834,Maysa da Paz,Águas Claras,33,2025-09-05
1835,Manuela da Cruz,Taguatinga,37,2024-11-16
1836,Bárbara Sousa,Taguatinga,20,2024-09-26
1837,Ryan Pimenta,Gama,42,2025-08-15
1838,Pedro Lucas Sampaio,Ceilândia,21,2023-10-04
1839,Igor Moraes,Ceilândia,44,2023-11-15
1840,Danilo da Luz,Águas Claras,40,2026-02-05
1841,Lorenzo da Cunha,Gama,34,2026-03-13
1842,Pedro Henrique Nogueira,Taguatinga,34,2023-11-16
1843,Dr. Ravi Barros,Brasília,28,2024-09-04
1844,João Oliveira,Sobradinho,26,2025-01-01
1845,Maria Vitória Siqueira,Gama,26,2024-02-26
1846,Milena da Mota,Gama,36,2024-02-11
1847,Cecília das Neves,Águas Claras,21,2023-05-21
1848,Dr. Lucas Sousa,Brasília,19,2025-03-10
1849,Raul Garcia,Águas Claras,47,2024-12-11
1850,Beatriz Gomes,Gama,30,2024-12-30
1851,Heloísa Pereira,Sobradinho,35,2025-09-25
1852,Nicolas Caldeira,Sobradinho,19,2023-06-28
1853,Alexia Moraes,Águas Claras,58,2025-12-20
1854,Ana Júlia Pinto,Ceilândia,52,2024-04-29
1855,Gabriel Brito,Sobradinho,53,2024-09-24
1856,Pedro Lucas Mendes,Gama,30,2024-03-05
1857,Leandro da Luz,Ceilândia,19,2024-09-20
1858,Nicole da Mata,Águas Claras,18,2023-11-06
1859,Sr. Nicolas da Mota,Brasília,47,2024-03-29
1860,Dr. Caio Vieira,Brasília,43,2024-05-01
1861,Liam Cavalcanti,Gama,46,2025-06-10
1862,Carolina Sales,Taguatinga,57,2025-03-02
1863,Liam da Costa,Águas Claras,27,2023-12-18
1864,Dr. Théo Pinto,Gama,56,2024-02-03
1865,Sofia Marques,Gama,33,2025-05-01
1866,Dra. Ana Cecília Siqueira,Taguatinga,44,2023-08-14
1867,Heloísa Porto,Sobradinho,23,2023-08-21
1868,Cauã Cunha,Gama,40,2024-06-20
1869,Ana Julia Correia,Sobradinho,25,2025-08-31
1870,Vicente Casa Grande,Sobradinho,59,2024-07-31
1871,Ravi Cassiano,Águas Claras,39,2023-12-31
1872,Sr. Dante Lopes,Gama,56,2025-05-21
1873,Nathan Nogueira,Ceilândia,19,2026-03-07
1874,Sr. Cauê Barbosa,Sobradinho,34,2025-02-26
1875,Arthur Miguel Jesus,Gama,28,2023-08-19
1876,Ísis Sousa,Gama,29,2025-02-19
1877,Dr. Enzo Gabriel Nascimento,Sobradinho,27,2025-07-26
1878,Raquel Alves,Taguatinga,54,2026-03-23
1879,Francisco Carvalho,Ceilândia,42,2024-08-18
1880,José Pedro Siqueira,Ceilândia,38,2025-05-31
1881,,Sobradinho,48,2026-01-25
1882,Dante Cassiano,Gama,48,2023-11-12
1883,Bárbara da Luz,Brasília,34,2025-07-31
1884,Sra. Liz Sá,Águas Claras,41,2026-01-25
1885,Julia Cunha,Gama,34,2024-05-30
1886,Bernardo Lopes,Sobradinho,27,2024-12-18
1887,Enzo Novais,Gama,40,2024-10-04
1888,Ana Monteiro,Taguatinga,26,2024-03-06
1889,Caio Silveira,Brasília,44,2024-12-24
1890,Gustavo Henrique Abreu,Sobradinho,49,2024-03-26
1891,Juliana Gomes,Águas Claras,49,2025-11-14
1892,Dante Albuquerque,Brasília,37,2023-09-26
1893,Letícia Sousa,Ceilândia,31,2023-10-27
1894,Sr. Antônio Rios,Sobradinho,57,2023-06-19
1895,Sr. Ravi Lucca Lopes,Ceilândia,43,2026-04-03
1896,Théo das Neves,Sobradinho,23,2026-01-29
1897,Natália Mendonça,Taguatinga,46,2024-01-15
1898,Ana Julia Sá,Sobradinho,53,2023-10-13
1899,Srta. Maria Laura Dias,Taguatinga,24,2023-10-13
1900,Fernando Silva,Ceilândia,41,2025-04-30
1901,Maria Luiza da Mota,Ceilândia,24,2025-01-11
1902,Pietro Silveira,Taguatinga,49,2023-06-23
1903,Brayan Brito,Sobradinho,37,2025-11-16
1904,Esther Dias,Taguatinga,30,2026-04-03
1905,Benjamim Teixeira,Sobradinho,48,2023-09-30
1906,Maysa Albuquerque,Águas Claras,23,2025-07-31
1907,Eduardo Pinto,Ceilândia,42,2024-01-13
1908,Maria Sophia Monteiro,Taguatinga,18,2025-04-23
1909,Diogo Aparecida,Brasília,51,2025-09-30
1910,João Vitor Aragão,Ceilândia,44,2024-11-06
1911,Srta. Luiza da Rocha,Sobradinho,39,2025-11-26
1912,Kaique Abreu,Gama,18,2023-07-28
1913,Dra. Manuella Souza,Águas Claras,22,2026-04-21
1914,Stephany Sampaio,Gama,51,2026-01-15
1915,Dr. Daniel da Mota,Taguatinga,38,2024-05-07
1916,Enzo Macedo,Ceilândia,22,2023-09-05
1917,Sr. Brayan Casa Grande,Ceilândia,42,2026-01-03
1918,Enzo Porto,Gama,20,2025-09-02
1919,Olívia Cardoso,Gama,23,2024-05-23
1920,Bella Garcia,Sobradinho,46,2026-01-11
1921,Diego da Luz,Sobradinho,30,2024-01-30
1922,Isis Barros,Sobradinho,37,2023-10-02
1923,Anthony Jesus,Taguatinga,37,2023-06-06
1924,Ana Júlia da Cruz,Taguatinga,55,2025-02-20
1925,Matteo Casa Grande,Brasília,55,2023-05-25
1926,Davi Lucca Pinto,Sobradinho,37,2026-05-12
1927,Sophia Aparecida,Águas Claras,57,2024-07-07
1928,Ana Beatriz Silveira,Gama,32,2024-09-23
1929,Juliana Fonseca,Brasília,21,2024-11-27
1930,Rael Martins,Brasília,27,2023-12-23
1931,Dr. Vinicius Ferreira,Gama,51,2026-04-26
1932,Marina Gomes,Ceilândia,49,2023-10-16
1933,Gael Costa,Gama,40,2026-04-21
1934,Dr. Ravi Sampaio,Taguatinga,54,2025-03-04
1935,Vitor da Mata,Gama,34,2025-08-08
1936,Srta. Maria Cecília Cunha,Sobradinho,57,2024-12-17
1937,Antony Melo,Taguatinga,21,2024-12-26
1938,Ryan Casa Grande,Gama,23,2026-01-29
1939,Maria Luiza Fonseca,Ceilândia,19,2025-09-12
1940,Laura Pacheco,Brasília,45,2026-01-03
1941,Clarice Cavalcante,Sobradinho,57,2025-10-09
1942,Gabrielly Siqueira,Gama,33,2026-05-10
1943,Ana Sophia da Rocha,Taguatinga,18,2023-07-30
1944,Zoe Gomes,Brasília,51,2023-08-30
1945,Enzo Costa,Sobradinho,31,2025-05-29
1946,Giovanna Fogaça,Sobradinho,40,2025-03-29
1947,Leandro Lima,Brasília,28,2025-01-25
1948,Rafael da Rocha,Gama,28,2024-01-07
1949,Mariana Cavalcanti,Ceilândia,47,2024-07-30
1950,Maria Sophia das Neves,Águas Claras,37,2023-06-15
1951,Srta. Ana Julia Cavalcanti,Brasília,19,2025-03-31
1952,Ryan Rezende,Brasília,34,2025-02-22
1953,Maria Alice Câmara,Taguatinga,50,2025-06-20
1954,Sr. Arthur Gabriel Dias,Águas Claras,29,2023-10-14
1955,Dr. Enzo Montenegro,Gama,53,2024-06-08
1956,Alexandre Alves,Brasília,20,2023-08-30
1957,Sr. Breno Porto,Taguatinga,19,2024-09-27
1958,Amanda da Mata,Ceilândia,38,2026-03-23
1959,Davi Lucca Costela,Taguatinga,51,2023-11-20
1960,Marina Oliveira,Sobradinho,42,2024-08-14
1961,Luiza Pinto,Taguatinga,50,2024-11-15
1962,Gustavo Henrique Ribeiro,Taguatinga,34,2025-10-29
1963,Dra. Kamilly Andrade,Águas Claras,57,2025-11-19
1964,Maria Liz Albuquerque,Águas Claras,60,2024-05-25
1965,Liz Mendes,Taguatinga,29,2023-09-29
1966,Isabel Albuquerque,Águas Claras,46,2026-04-06
1967,Amanda Souza,Águas Claras,42,2024-11-06
1968,Emanuella Santos,Sobradinho,56,2023-05-18
1969,Sara Porto,Gama,56,2025-08-06
1970,Thomas Mendes,Taguatinga,48,2024-10-19
1971,Kaique Porto,Taguatinga,55,2025-12-03
1972,Isis Câmara,Águas Claras,43,2026-01-20
1973,Gael Andrade,Sobradinho,39,2026-05-12
1974,Maria Vitória Brito,Águas Claras,28,2025-05-22
1975,Mariana Almeida,Taguatinga,56,2025-08-26
1976,Luana Mendes,Sobradinho,28,2024-02-20
1977,Erick da Cunha,Taguatinga,59,2024-12-05
1978,Enzo Caldeira,Taguatinga,27,2023-07-07
1979,Eloá Albuquerque,Taguatinga,18,2024-11-23
1980,Srta. Larissa Cavalcanti,Sobradinho,29,2023-06-26
1981,Luan Leão,Brasília,48,2026-04-12
1982,Natália Siqueira,Gama,33,2025-05-23
1983,Maria Helena Ferreira,Gama,51,2025-04-20
1984,João Gabriel Martins,Sobradinho,54,2023-10-25
1985,Eloah Pires,Taguatinga,36,2024-08-27
1986,Sr. Emanuel Abreu,Sobradinho,27,2025-04-20
1987,Ana Beatriz Nunes,Águas Claras,28,2026-03-14
1988,Luigi Cavalcante,Gama,45,2024-01-28
1989,Sr. Gael Câmara,Gama,59,2024-10-29
1990,Liam Leão,Taguatinga,42,2025-04-20
1991,Liz Correia,Taguatinga,50,2023-12-08
